,x,y,z,User,Model,Device,gt
136378,-4.4939165,3.2800562000000006,10.83496,e,s3mini,s3mini_1,3
3398,-0.32504272,-1.3971405000000001,10.226500999999999,c,nexus4,nexus4_1,1
49125,0.16280572,1.6184803,10.017339999999999,e,s3,s3_1,5
22589,0.30830383,-0.75042725,9.88829,a,nexus4,nexus4_2,1
63359,-6.1195793,6.8749504,10.881647000000001,b,s3mini,s3mini_1,5
131505,-6.6697539999999975,-0.06607056,7.6007539999999985,c,nexus4,nexus4_2,2
94516,-0.18195933,0.33518824,7.8817119999999985,b,s3,s3_1,0
124843,-2.1452047999999997,-0.59376204,7.469908999999999,d,s3,s3_1,5
132948,-2.4827871,-1.5143325,7.9104424,g,s3mini,s3mini_1,3
14368,-6.3604736,1.0225066999999999,5.900176999999999,c,nexus4,nexus4_1,3
73700,-2.4265234,1.6472107,9.011775,b,s3mini,s3mini_1,4
76379,-3.026764,-1.5375823999999998,8.047272,d,nexus4,nexus4_1,5
123742,-1.9919758,2.6431987,7.6135616,b,s3,s3_2,0
117499,-10.36409,2.4880676,13.179153,c,nexus4,nexus4_2,3
43993,-4.4668884,3.7527923999999997,15.541870000000001,g,nexus4,nexus4_1,5
105838,-5.215515,-0.5390166999999999,7.2760315,d,nexus4,nexus4_1,3
129832,5.5150437000000005,-0.1352724,9.045294,c,s3mini,s3mini_1,0
9506,5.3723754999999995,0.5440520999999999,8.712585,i,nexus4,nexus4_1,1
48518,0.02861023,0.7789611999999999,10.565506,f,nexus4,nexus4_2,5
54133,1.7984161,1.0800781000000002,9.281296000000001,e,nexus4,nexus4_2,0
126830,-3.6870705999999998,0.12330139,8.763975,e,s3mini,s3mini_1,4
69268,-7.651657000000001,0.55996704,9.040878,h,nexus4,nexus4_2,3
86177,-1.6889953999999998,1.9080047999999998,11.991547,i,nexus4,nexus4_1,0
61502,3.7158010000000004,0.60333884,8.686164,d,s3,s3_2,1
32026,-2.96881,-1.340753,9.126697,c,s3,s3_1,4
89805,-1.096283,-0.035568237,9.527863,b,nexus4,nexus4_1,5
129073,-2.9196472,2.1555633999999997,12.735413000000001,i,nexus4,nexus4_1,2
117453,-2.2614746,0.5547638,9.195801,f,nexus4,nexus4_1,3
11433,-4.9798584,-0.40809629999999997,6.1227417,h,nexus4,nexus4_1,3
22373,-2.7671356,-2.4131165,11.261764999999999,d,nexus4,nexus4_2,5
120317,-1.8580017,1.0475006,8.085358,h,nexus4,nexus4_1,0
842,-3.8372803,2.7804108,11.135803,b,nexus4,nexus4_1,5
96486,2.1392192999999997,0.027533319,4.358644,c,s3mini,s3mini_1,5
121907,-2.3558946,-0.047884032,9.481038999999999,e,s3,s3_1,4
15348,-5.1798096,1.5711823,11.440491,c,nexus4,nexus4_1,3
69291,-5.029021,0.5614403,7.522581599999999,b,s3mini,s3mini_1,3
28567,-6.548523,0.021560668999999998,11.471436,e,nexus4,nexus4_1,2
47895,-6.895214999999999,-0.4596810000000001,11.645252000000001,f,samsungold,samsungold_2,3
17738,-2.327164,0.29688102,10.017339999999999,d,s3,s3_1,4
29243,-4.462791999999999,0.545878,6.617573299999999,h,s3,s3_1,5
58950,-4.137129,1.379043,10.112982,f,samsungold,samsungold_2,2
85157,9.514221000000001,0.2667389,3.7947387999999997,b,nexus4,nexus4_1,1
41791,-0.2286377,-0.48069763,5.950165,i,nexus4,nexus4_1,5
66528,-6.435534,1.379043,7.354896000000001,h,samsungold,samsungold_1,2
28216,-0.9663849,-0.39932249999999997,12.052048,d,nexus4,nexus4_2,5
126072,-1.0425568,0.46832275,7.2210845999999975,e,nexus4,nexus4_2,5
89220,-0.4596810000000001,-3.217767,10.112982,f,samsungold,samsungold_1,2
30108,-6.244078,0.7661445,7.077260000000001,a,s3,s3_2,4
107737,-2.96881,0.076614454,5.3821654,b,s3,s3_1,2
41996,-0.4285621,-0.5686229,12.156559,e,s3mini,s3mini_1,0
71429,-1.8471266,-1.1228806,10.692505,i,s3mini,s3mini_1,5
105490,-3.6942532,-0.046686932,8.692149,e,s3mini,s3mini_1,4
105436,-3.0083144,-1.8195933000000002,9.240421000000001,f,s3mini,s3mini_2,3
116232,7.354896000000001,0.0,6.588761,f,samsungold,samsungold_2,1
102091,-7.354896000000001,0.153227,10.572663,b,samsungold,samsungold_1,3
27592,0.3486023,0.5892791999999999,9.564758,i,nexus4,nexus4_1,2
44495,-2.3175871,-0.94810385,7.9008656,i,s3,s3_1,3
62864,4.879383,-2.0314799999999997,8.031349,c,s3mini,s3mini_1,0
43806,1.9823990000000002,1.7717092,7.4507556,e,s3,s3_1,0
95095,-4.7884035,0.51714754,8.418014,h,s3,s3_1,4
135320,-4.9881897,-0.64375305,8.373383,c,nexus4,nexus4_1,0
63432,-0.28321838,1.534729,6.479598999999999,d,nexus4,nexus4_2,0
79675,-3.662323,0.30958557,12.048675999999999,b,nexus4,nexus4_1,3
33280,3.9835968,-0.35528564,8.932571000000003,e,nexus4,nexus4_2,1
57476,-6.1617125999999995,-0.7211151,7.662841999999999,a,nexus4,nexus4_1,2
17254,1.3311761999999998,0.92895025,9.548077000000001,h,s3,s3_1,1
60367,3.8630445,1.6867151000000002,8.529344,g,s3mini,s3mini_1,1
131142,-7.201669,0.4596810000000001,8.121031,a,samsungold,samsungold_1,2
124568,-5.8226986,0.90021986,9.346964,h,s3,s3_2,5
97782,-4.0043025000000005,0.62368953,5.7029886,h,s3mini,s3mini_1,2
85270,-3.9622498,-3.3157196000000004,8.141296,h,nexus4,nexus4_1,3
1448,-0.4596810000000001,-1.072589,6.588761,f,samsungold,samsungold_2,5
47507,5.3711853,0.703537,8.712585,i,nexus4,nexus4_1,1
132317,-3.3158112,-0.27197266,6.0142365,h,nexus4,nexus4_2,3
110970,-2.4899697,2.0494366000000004,9.3661175,g,s3,s3_1,4
135420,11.820174,0.20111294,9.123106,a,s3mini,s3mini_1,3
91061,-7.349517999999999,-3.2359772,5.7156982,h,nexus4,nexus4_1,5
53746,-2.6137695,1.8032683999999997,5.613342299999999,h,nexus4,nexus4_1,2
35834,-10.800888,2.0096130000000003,13.139876999999998,d,nexus4,nexus4_2,3
84432,-5.0374002,2.7198130000000003,9.892841,i,s3,s3_2,5
91928,0.4295349,-0.5140228,10.258636,a,nexus4,nexus4_1,1
74914,-4.708496,-4.107193,11.584503,h,nexus4,nexus4_1,3
12314,-0.5845031999999999,-1.489975,10.121765,c,nexus4,nexus4_1,1
16131,-3.8311615,2.11911,8.868300999999997,a,nexus4,nexus4_2,0
71508,-4.612091,1.736618,7.408142,e,nexus4,nexus4_1,3
111285,-1.9901123,0.5619049,6.592865,b,nexus4,nexus4_1,5
60636,2.7313537999999995,-2.6694489,9.113678,e,nexus4,nexus4_1,0
21229,-3.0944366000000003,-1.6656799,7.3758087,b,nexus4,nexus4_2,3
71578,-2.2791595,2.5594787999999995,9.30748,g,nexus4,nexus4_2,3
133843,-2.5233154,-0.24623108,9.855164,e,nexus4,nexus4_1,4
99554,7.4603324,-2.1547816,9.351752000000001,a,s3mini,s3mini_1,3
78644,-3.830675,0.0,11.032344,h,samsungold,samsungold_2,0
44644,-5.0242324,2.148796,6.731298,g,s3mini,s3mini_1,2
1568,-5.817581,0.12911987,7.973282000000001,a,nexus4,nexus4_2,4
34373,-5.1679077000000015,-1.5447235000000001,6.610717999999999,c,nexus4,nexus4_1,5
55887,-0.6047363,1.3307648,8.925628999999997,i,nexus4,nexus4_1,3
47339,-15.912903,0.26435852,15.502594,b,nexus4,nexus4_1,2
21550,5.295974299999999,0.8810662,8.236053,i,s3,s3_1,1
77601,-3.370994,-1.072589,9.346847,f,samsungold,samsungold_1,3
80088,-2.9017725,0.2777274,4.012682,b,s3,s3_2,3
56397,-2.298405,1.8387240000000002,9.500074,g,samsungold,samsungold_2,4
53157,-2.1164744,-0.62249243,6.196194,b,s3,s3_1,5
73650,5.425934,0.7273407,8.720917,i,nexus4,nexus4_1,1
94737,-1.072589,1.685497,9.653300999999999,b,samsungold,samsungold_1,4
40999,-2.5792542000000003,-0.91511536,11.089386,g,nexus4,nexus4_1,0
63779,-1.5705963,1.7812861,5.133168,h,s3,s3_2,2
133288,1.7436676,0.16601563,9.745467999999999,h,nexus4,nexus4_2,1
120669,9.500074,0.612908,4.443583,b,samsungold,samsungold_1,1
45553,1.5746613,0.32312012,9.753799,h,nexus4,nexus4_2,1
70812,-2.8099822999999997,-1.3038635,9.397934,c,nexus4,nexus4_2,4
38393,-2.604859,1.225816,8.427485,h,samsungold,samsungold_1,5
7134,-1.733402,0.37349546,8.456321,g,s3,s3_1,5
87703,-0.7450104000000001,-0.43264769999999997,9.768082000000001,i,nexus4,nexus4_2,4
92204,-6.703247,-1.1103058000000001,8.942291,c,nexus4,nexus4_1,2
55683,-6.895214999999999,0.766135,11.338797999999999,b,samsungold,samsungold_1,3
73570,-8.144561999999999,0.008468628,8.813751,a,nexus4,nexus4_1,2
127076,-4.6639050000000015,2.2409727999999998,4.4915223,h,s3,s3_2,2
104597,-3.083732,4.3478703,8.111555000000001,h,s3,s3_2,3
62065,-2.9113130000000003,-0.153227,11.492025,i,samsungold,samsungold_2,2
56916,-3.524221,-0.153227,10.112982,f,samsungold,samsungold_2,5
126849,0.64971924,-1.6042328000000001,9.426697,e,nexus4,nexus4_1,2
72266,3.7039032,-0.056549072,9.082535,d,nexus4,nexus4_2,1
73199,-3.323152,1.2162545,9.088389,g,s3,s3_1,2
58085,-5.31073,-2.4802093999999997,15.153870000000001,g,nexus4,nexus4_1,5
51872,7.745605499999999,-0.15101624,6.722595,f,nexus4,nexus4_1,1
4913,-0.51954174,-1.4891934,8.992621,d,s3mini,s3mini_1,0
65096,-3.7062242,2.0207062,4.0605660000000015,h,s3,s3_1,3
129465,-1.0534488000000002,-0.9959879,8.341399000000001,i,s3,s3_2,3
134580,4.375,1.6164093000000002,9.163666000000001,g,nexus4,nexus4_1,1
93486,0.7653350999999999,-0.6290283,6.570053,i,nexus4,nexus4_2,0
40890,-6.125839,0.5480651999999999,7.6388397,a,nexus4,nexus4_2,4
28397,-1.3472443,-1.4538269,5.710739,f,nexus4,nexus4_2,5
71258,-2.9397125,-0.24816895,9.228928,d,nexus4,nexus4_2,4
77138,12.577939,-4.672284599999999,13.121423000000002,c,s3mini,s3mini_1,5
102836,-4.0414124,0.46926352,5.1523223,c,s3,s3_2,3
63950,-4.7309427,-0.31603462,6.5505357,c,s3,s3_2,5
107652,-2.505532,-1.9752164,4.5621514,h,s3mini,s3mini_1,5
18454,4.0357970000000005,-0.22837829999999998,9.526672,e,nexus4,nexus4_1,1
26789,-0.36631286,0.92296475,8.335413,f,s3mini,s3mini_1,5
118709,8.352172999999999,0.14963761,4.8494554,b,s3mini,s3mini_1,1
7206,-0.6559143,1.9770355,10.124145500000001,b,nexus4,nexus4_1,4
28079,-2.8778229,3.4045105,11.790207,g,nexus4,nexus4_2,3
28066,-1.9919509999999998,-1.379043,8.887166,c,samsungold,samsungold_1,4
88912,-2.7198130000000003,-0.81402856,9.404425,c,s3,s3_1,4
84941,-3.2457580000000004,0.9332428,10.449066,a,nexus4,nexus4_1,0
24084,-8.733939,5.516172,11.032344,h,samsungold,samsungold_2,5
127086,-3.083725,-0.84802246,5.3155975,a,nexus4,nexus4_2,5
105007,-0.26417542,2.9236755000000003,12.624527,g,nexus4,nexus4_2,5
124828,-3.7050018,0.26004028,4.6217194,a,nexus4,nexus4_2,3
122987,-2.145178,-1.072589,10.112982,g,samsungold,samsungold_1,0
122845,-2.9209259999999997,-0.7182605,8.034941,c,s3,s3_2,5
89198,-5.711368,-4.8219223,7.441178999999999,h,s3mini,s3mini_1,3
110110,-2.6180596,-1.4437037,10.261548,d,s3mini,s3mini_1,0
74938,-3.370994,0.153227,8.427485,d,samsungold,samsungold_2,2
40172,-3.6104562000000007,0.7757214,9.126697,h,s3,s3_1,0
51555,-1.379043,1.8387240000000002,7.66135,b,samsungold,samsungold_1,2
30240,-5.516172,1.072589,12.104933,d,samsungold,samsungold_1,2
85962,2.4911668,-2.622848,7.727286,e,s3mini,s3mini_1,0
3752,-5.981827,1.1812439,7.648361,a,nexus4,nexus4_2,4
39382,5.114014599999999,0.8810662,7.920019,i,s3,s3_2,1
14285,-0.8414154,1.6716003000000001,9.539566,b,nexus4,nexus4_2,4
48919,-4.9799394999999995,-0.2873042,8.121132000000001,a,s3,s3_2,0
48913,-5.209718,-0.4596810000000001,6.741988,b,samsungold,samsungold_2,5
68567,-0.45001220000000003,-1.7208709999999998,8.551910000000001,i,nexus4,nexus4_1,2
32870,3.8038788,-0.06726074,9.096817,d,nexus4,nexus4_2,1
78120,-4.8440094,0.6051941,5.638138,h,nexus4,nexus4_2,5
85629,-2.8387146,0.0048980713,9.812317,d,nexus4,nexus4_1,4
105187,0.93014735,1.1252748,9.264363000000001,c,s3mini,s3mini_1,1
101008,-2.9017725,2.6431987,8.781932000000001,c,s3,s3_2,0
38864,-2.7964275,0.038307227,9.097966,d,s3,s3_2,4
64628,-2.9337616,1.8120421999999998,9.295577999999999,c,nexus4,nexus4_2,0
109922,-1.072589,0.0,7.967803999999999,g,samsungold,samsungold_2,5
42014,0.43565370000000003,-0.83255005,9.824019999999999,a,nexus4,nexus4_2,1
117975,-2.0111293999999997,-1.1300632,10.524911,d,s3,s3_2,3
112763,-4.891617,0.5397339,14.255081,b,nexus4,nexus4_2,3
129673,-1.9615479,1.7092438,9.888489,g,nexus4,nexus4_1,4
33250,-12.220005,2.7964275,12.152967,a,s3,s3_1,5
13561,-6.2153480000000005,0.49799395,7.2400660000000014,a,s3,s3_2,4
52867,-6.485443,2.012741,6.4797974,a,nexus4,nexus4_1,5
74682,8.854858,0.33100890000000005,5.0170593,b,nexus4,nexus4_1,1
28378,-3.06454,3.370994,12.564614,f,samsungold,samsungold_1,0
80046,-2.7581203,-0.9864110999999999,9.375694000000001,c,s3,s3_1,4
79907,4.3358917,-4.35907,10.429825,e,nexus4,nexus4_2,0
130543,-2.566584,-2.3080103,6.8091097000000005,d,s3,s3_2,5
77436,4.462791999999999,1.7238252,8.580819,g,s3,s3_1,1
128714,-10.266209,-0.153227,14.250110999999999,e,samsungold,samsungold_2,2
81355,-2.0996094,0.5214386,11.300049000000001,i,nexus4,nexus4_1,0
13511,-0.61530983,-0.52073884,6.206968,f,s3mini,s3mini_1,5
53099,-4.4244847,-1.091756,9.452309,f,s3,s3_2,2
21808,-1.53227,-2.298405,7.66135,e,samsungold,samsungold_1,2
24694,4.0847626,-0.06845093,8.883774,d,nexus4,nexus4_2,1
37749,-2.828003,0.9748993,6.9963380000000015,h,nexus4,nexus4_1,2
17082,-0.766135,1.072589,8.733939,h,samsungold,samsungold_2,0
117121,-2.2409727999999998,-3.0933087,10.601525,e,s3,s3_2,5
98685,9.429718,0.3976593,3.712616,b,nexus4,nexus4_1,1
38012,-0.6378937,-0.60879517,9.732376,i,nexus4,nexus4_2,4
34390,4.0191345,-0.017715454,9.475494,e,nexus4,nexus4_1,1
48293,-6.282307,0.9193620000000001,5.669398999999999,g,samsungold,samsungold_1,5
56164,9.4713745,0.934433,3.9066162,b,nexus4,nexus4_1,1
101197,-6.2616879999999995,-1.9053497,12.001068,f,nexus4,nexus4_1,3
13865,-2.9170990000000003,-0.30410767,9.328903,d,nexus4,nexus4_2,4
39997,-1.9919509999999998,-2.9113130000000003,9.346847,i,samsungold,samsungold_1,2
100891,-3.8144989999999996,1.5299683000000002,6.760483,b,nexus4,nexus4_2,3
65694,-1.7388153000000002,-0.24340820000000005,9.610977,f,nexus4,nexus4_2,4
84897,-2.298405,0.4596810000000001,9.653300999999999,f,samsungold,samsungold_2,4
90803,-5.209718,1.8387240000000002,8.274258,h,samsungold,samsungold_2,4
89861,-6.741988,0.306454,9.500074,b,samsungold,samsungold_2,3
85850,-2.6219330000000003,-1.3633728,9.396744,c,nexus4,nexus4_2,4
41346,-1.8161773999999997,0.11483765,10.259628,d,nexus4,nexus4_2,0
42509,-5.8322754,0.80445176,11.932701,g,s3,s3_2,2
32563,-4.223372,0.7182605,9.270349000000001,b,s3,s3_2,2
112751,-2.8256226000000004,1.8746796000000001,9.295776,a,nexus4,nexus4_1,3
135525,3.370994,0.306454,9.500074,e,samsungold,samsungold_2,1
108533,4.0429379999999995,0.008468628,9.513580000000001,e,nexus4,nexus4_1,1
132821,-1.6376339,0.6512229,8.494628,i,s3,s3_2,0
39031,5.419983,0.68330383,8.700683999999999,i,nexus4,nexus4_1,1
89437,-5.624939,2.147232,9.292206,g,nexus4,nexus4_1,5
91216,-1.9345150000000002,1.6089035,10.544064500000001,f,s3,s3_2,3
36732,-1.8387240000000002,0.306454,9.806528,b,samsungold,samsungold_2,4
59275,0.21068975,-0.33518824,9.720459,a,s3,s3_1,1
10205,-2.0877075,-1.5506744,6.835663,h,nexus4,nexus4_1,2
37885,2.298405,1.379043,5.209718,a,samsungold,samsungold_2,5
38762,0.612908,-1.072589,9.959755,a,samsungold,samsungold_1,1
69651,-3.6716766000000014,1.1871948,4.0528107,a,nexus4,nexus4_2,2
48830,-1.6184803,-1.5705963,9.14585,g,s3,s3_2,0
20499,-2.66716,-1.3157653999999999,10.281052,h,nexus4,nexus4_2,0
131740,-0.9193620000000001,-0.153227,9.806528,i,samsungold,samsungold_2,4
54405,-1.4569092,-2.0196075,9.287445,h,nexus4,nexus4_1,0
71061,-7.048442,-0.766135,7.354896000000001,d,samsungold,samsungold_2,3
39505,4.903264,0.766135,8.887166,g,samsungold,samsungold_1,1
46549,-4.265579,-2.1453247,6.2963104,d,nexus4,nexus4_2,3
79740,-3.1316159,-0.12449849,8.954314,d,s3,s3_2,4
130360,0.14508057,-1.7625275000000002,7.8223267000000005,b,nexus4,nexus4_1,0
3746,-6.742072,3.0358477,7.249642999999999,h,s3,s3_2,2
2148,-6.2871737,1.3694833999999998,8.617929,i,s3mini,s3mini_1,3
81250,-1.9066314999999998,-0.018463135,9.215836,f,nexus4,nexus4_2,5
130396,-2.451632,-1.8387240000000002,9.500074,f,samsungold,samsungold_1,5
50788,-3.0803222999999997,-1.6446991000000002,7.7366333,d,nexus4,nexus4_1,2
27905,-1.500946,-0.03437805,10.15033,f,nexus4,nexus4_1,4
112254,-7.3090515,-2.6468353,12.811584,g,nexus4,nexus4_1,2
50495,-4.961983,-0.91697925,7.3669585999999985,a,s3mini,s3mini_2,2
4442,3.2680852000000002,0.21428105,8.892064999999997,e,s3mini,s3mini_1,1
136322,-2.0207062,0.10534488,6.789956,d,s3,s3_1,5
108697,3.9514617999999997,-0.095825195,8.976608,d,nexus4,nexus4_2,1
12825,4.4280763,0.8655039000000001,7.7643960000000005,c,s3mini,s3mini_1,5
37576,-2.6431987,-0.32561144,7.3166804,c,s3,s3_1,5
109357,0.91937345,-2.1930888,13.781025,i,s3,s3_2,5
71905,-2.7473464,-0.676362,9.223662,h,s3mini,s3mini_1,0
96158,-0.4916687,0.017990112,10.189606,i,nexus4,nexus4_1,4
36221,0.87602234,-0.012512207,9.776413,e,nexus4,nexus4_2,0
126386,0.552124,-2.3826141,9.093445,h,nexus4,nexus4_1,0
74535,-1.7812861,0.13407529999999998,9.3182335,f,s3,s3_2,4
14952,-2.7635650000000003,0.43737793,8.761185000000001,i,nexus4,nexus4_2,0
34516,-0.8842620999999999,-0.38980103,8.207747999999999,f,nexus4,nexus4_2,2
87779,4.4192047,0.83966064,8.738571,g,nexus4,nexus4_2,1
4285,-4.3634324,2.2361843999999995,8.463503,d,s3mini,s3mini_1,3
6188,5.0182467000000015,0.79487497,7.929596000000001,i,s3,s3_2,1
33747,-2.0923004,2.304779,10.009689,b,nexus4,nexus4_2,0
104046,-2.0590134,1.7717092,9.107543,g,s3,s3_2,4
33114,1.7400970000000002,0.06365967,9.712143,h,nexus4,nexus4_2,1
55375,-2.3211784,1.5251063999999999,4.376600700000001,b,s3mini,s3mini_1,5
30301,7.8374175999999975,-0.8027954,5.8785553,f,nexus4,nexus4_2,1
8188,0.30830383,-0.7290039,9.814499,a,nexus4,nexus4_2,1
104220,-0.6831206999999999,-0.56832886,9.710953,i,nexus4,nexus4_2,4
136372,-3.1279297,-0.5306854,5.8977965999999995,c,nexus4,nexus4_1,2
37378,-2.2019653,-1.0626984,8.5590515,c,nexus4,nexus4_1,5
78184,-5.0334167,-0.41880798,8.491211,a,nexus4,nexus4_1,0
128592,-2.826645,-0.43859863,6.718826299999999,i,nexus4,nexus4_2,3
91973,-0.0881958,-0.55329895,10.212219000000001,f,nexus4,nexus4_1,0
82552,-3.2465374,1.9249381999999997,5.2863975,b,s3,s3_1,2
47627,-3.5529952000000007,1.9632453999999997,9.059659,g,s3,s3_1,5
130109,5.257667,0.8523358,8.226477000000001,i,s3,s3_1,1
19669,4.510676,1.292869,8.274361,g,s3,s3_2,1
64693,7.776367,-0.038307227,5.612008599999999,f,s3,s3_2,1
74751,-2.882619,1.2354081000000001,5.133168,b,s3,s3_1,3
69643,-2.8244324,-0.13197327,9.773041000000001,e,nexus4,nexus4_1,4
40842,-5.975853,4.290356,14.863019,h,samsungold,samsungold_2,5
113427,-0.26815059999999996,0.60333884,8.868122999999997,i,s3,s3_1,0
75493,1.4972992,-1.3229065,10.129897999999999,e,nexus4,nexus4_2,0
15047,-0.37828386,0.33159694,9.449914,a,s3mini,s3mini_1,1
96936,-4.654328,1.3311761999999998,8.207322999999999,h,s3,s3_2,4
132365,9.14585,0.92895025,3.8019924,b,s3,s3_1,1
116802,-3.5051112,2.0207062,5.7269305999999975,b,s3,s3_1,2
23592,-3.2812532999999995,1.1563994,4.912902,b,s3mini,s3mini_1,3
74256,3.7776947,-0.11129761,9.061111,d,nexus4,nexus4_2,1
53983,-6.138931299999999,-2.1988830000000004,7.779281599999999,e,nexus4,nexus4_2,5
87233,-3.524221,0.306454,9.19362,d,samsungold,samsungold_2,4
15662,-1.6759412,-1.6759412,9.672575,i,s3,s3_1,2
76131,-4.3287168,2.5474305,7.661445599999999,g,s3,s3_1,3
106391,-6.120056,0.29768372,8.032989500000001,a,nexus4,nexus4_1,4
42833,-7.833828,-0.49799395,10.773908,d,s3,s3_1,3
17314,-1.7019196,0.50283813,4.993057299999999,b,nexus4,nexus4_2,2
73126,-2.479110700000001,-1.6073608,9.207504,d,nexus4,nexus4_2,5
63003,-2.8683014,-0.48263549999999994,9.366989,e,nexus4,nexus4_2,4
52594,0.40097046,-0.55210876,10.272919,a,nexus4,nexus4_1,1
128268,0.7410054,1.2210428999999998,9.384072999999999,c,s3mini,s3mini_1,1
105179,-3.9839019999999996,0.4596810000000001,8.274258,g,samsungold,samsungold_2,5
67402,-2.8754425,-0.28863525,9.339615,d,nexus4,nexus4_2,4
14254,-9.806528,2.451632,7.66135,h,samsungold,samsungold_2,3
78400,0.36391866,-0.019153614,8.781932000000001,i,s3,s3_2,0
7246,3.8690300000000004,0.30645782,8.590396,e,s3,s3_2,1
6166,-4.7309427,-0.2777274,6.627150500000001,h,s3,s3_2,2
64794,0.4596810000000001,-0.306454,11.798478999999999,f,samsungold,samsungold_2,5
77971,-4.973954,-0.82240826,11.653777,d,s3mini,s3mini_1,2
16823,-0.41906738,-0.28312683,10.149139,i,nexus4,nexus4_1,4
17535,-0.36990416,0.08619126,9.408014999999999,a,s3mini,s3mini_1,1
45993,-3.3326415999999996,1.8806305,9.388611000000001,a,nexus4,nexus4_1,0
88409,1.225816,1.379043,6.741988,e,samsungold,samsungold_1,3
112147,1.6853485000000001,0.25646973,9.737136999999999,h,nexus4,nexus4_2,1
5610,-5.0421886,-0.51355624,8.614338,i,s3mini,s3mini_1,3
128942,-3.7468262,-2.5944672000000004,2.2106017999999996,h,nexus4,nexus4_1,3
13132,1.8387240000000002,0.766135,9.806528,h,samsungold,samsungold_2,1
48884,-0.84039307,1.8008881,7.3795776,d,nexus4,nexus4_1,0
79055,-11.759155,1.8235016,5.685943599999999,a,nexus4,nexus4_1,3
69534,-0.59861755,-0.45764160000000004,9.826400999999999,i,nexus4,nexus4_2,4
134257,-1.0927124,1.6402130000000001,10.147949,f,nexus4,nexus4_1,0
130862,-4.250905,0.29568392,4.831499,h,s3mini,s3mini_2,5
105380,-2.7135773,-0.5957031,9.368179,e,nexus4,nexus4_2,4
40359,0.6782836999999999,-0.82585144,11.027496000000001,e,nexus4,nexus4_1,0
93147,-2.7246015,0.8439561,7.5285673,e,s3mini,s3mini_1,2
124999,-3.524221,-1.379043,10.419436,i,samsungold,samsungold_2,3
40465,-6.493075,-4.865018,5.889736,a,s3,s3_1,5
109031,6.647500999999999,-1.2605472,8.022969999999999,c,s3mini,s3mini_1,5
121357,-3.9863458,-0.16280572,7.5561004,i,s3mini,s3mini_1,5
26979,8.778687,0.6190338000000001,3.430542,b,nexus4,nexus4_1,1
21282,-4.072769,-2.4178772,10.822586,d,nexus4,nexus4_2,2
52637,7.380127000000001,-0.62608373,6.0441623,f,s3mini,s3mini_1,1
13828,-2.9209259999999997,-1.1971009,9.021352,c,s3,s3_2,4
86275,-5.872497599999999,0.7618560999999999,5.2503357,h,nexus4,nexus4_1,3
123818,-5.9663505999999975,-0.545878,8.456321,d,s3,s3_1,0
59011,-2.9999347000000003,1.3838485,6.226121400000001,b,s3mini,s3mini_1,5
120810,-3.88591,2.420227,11.314133,e,nexus4,nexus4_2,2
111445,-0.23577881,-1.45784,9.225555,i,nexus4,nexus4_1,3
89504,-9.331009,3.9496154999999997,7.448410000000001,a,nexus4,nexus4_2,3
9083,-4.3383484,1.0201263,5.8192444000000005,a,nexus4,nexus4_1,5
7677,-2.2412415,-1.3911896000000001,9.633789,d,nexus4,nexus4_1,5
21759,-5.304779,-0.31645203,11.022736,a,nexus4,nexus4_1,2
